timestamp,device,voltage,current,power_watts,consumption_kwh
2025-01-02 11:16:00,Computer,173.19,2.32,401.8,0.4
2025-01-02 11:17:00,Television,149.88,29.04,4352.52,4.35
2025-01-02 11:18:00,Microwave,227.22,23.63,5369.21,5.37
2025-01-02 11:19:00,Fan,212.18,3.73,791.43,0.79
2025-01-02 11:20:00,Air Conditioner,110.58,13.44,1486.2,1.49
2025-01-02 11:21:00,Refrigerator,126.5,20.85,2637.53,2.64
2025-01-02 11:22:00,Microwave,215.13,27.06,5821.42,5.82
2025-01-02 11:23:00,Air Conditioner,146.91,15.45,2269.76,2.27
2025-01-02 11:24:00,Refrigerator,149.73,5.48,820.52,0.82
2025-01-02 11:25:00,Washing Machina,132.68,5.43,720.45,0.72
2025-01-02 11:26:00,Microwave,207.38,3.38,700.94,0.7
2025-01-02 11:27:00,Microwave,228.18,5.02,1145.46,1.15
2025-01-02 11:28:00,Microwave,229.12,19.5,4467.84,4.47
2025-01-02 11:29:00,Washing Machina,167.01,1.55,258.87,0.26
2025-01-02 11:30:00,Computer,119.53,22.47,2685.84,2.69
2025-01-02 11:31:00,Heater,172.08,1.09,187.57,0.19
2025-01-02 11:32:00,Air Conditioner,155.68,24.08,3748.77,3.75
2025-01-02 11:33:00,Air Conditioner,146.44,24.21,3545.31,3.55
2025-01-02 11:34:00,Computer,113.75,22.69,2580.99,2.58
2025-01-02 11:35:00,Air Conditioner,176.89,5.42,958.74,0.96
2025-01-02 11:36:00,Refrigerator,179.72,10.77,1935.58,1.94
2025-01-02 11:37:00,Heater,215.15,28.57,6146.84,6.15
2025-01-02 11:38:00,Heater,127.83,1.07,136.78,0.14
2025-01-02 11:39:00,Microwave,188.99,5.97,1128.27,1.13
2025-01-02 11:40:00,Air Conditioner,183.62,13.24,2431.13,2.43
2025-01-02 11:41:00,Refrigerator,158.5,25.02,3965.67,3.97
2025-01-02 11:42:00,Fan,196.65,15.26,3000.88,3.0
2025-01-02 11:43:00,Microwave,114.7,14.19,1627.59,1.63
2025-01-02 11:44:00,Air Conditioner,201.61,16.23,3272.13,3.27
2025-01-02 11:45:00,Washing Machina,166.39,14.06,2339.44,2.34
2025-01-02 11:46:00,Air Conditioner,138.56,19.1,2646.5,2.65
2025-01-02 11:47:00,Computer,178.69,21.0,3752.49,3.75
2025-01-02 11:48:00,Fan,192.84,20.93,4036.14,4.04
2025-01-02 11:49:00,Air Conditioner,207.74,5.94,1233.98,1.23
2025-01-02 11:50:00,Television,114.17,20.16,2301.67,2.3
2025-01-02 11:51:00,Washing Machina,127.17,3.1,394.23,0.39
2025-01-02 11:52:00,Washing Machina,155.03,12.77,1979.73,1.98
2025-01-02 11:53:00,Fan,136.56,15.46,2111.22,2.11
2025-01-02 11:54:00,Heater,203.19,28.0,5689.32,5.69
2025-01-02 11:55:00,Washing Machina,112.15,11.66,1307.67,1.31
2025-01-02 11:56:00,Heater,167.9,7.09,1190.41,1.19
2025-01-02 11:57:00,Refrigerator,232.37,27.05,6285.61,6.29
2025-01-02 11:58:00,Air Conditioner,197.52,17.26,3409.2,3.41
2025-01-02 11:59:00,Air Conditioner,182.12,10.08,1835.77,1.84
2025-01-02 12:00:00,Computer,215.36,6.05,1302.93,1.3
2025-01-02 12:01:00,Computer,225.83,11.0,2484.13,2.48
2025-01-02 12:02:00,Refrigerator,126.8,2.79,353.77,0.35
2025-01-02 12:03:00,Air Conditioner,188.42,13.51,2545.55,2.55
2025-01-02 12:04:00,Microwave,227.04,16.66,3782.49,3.78
2025-01-02 12:05:00,Fan,145.96,18.79,2742.59,2.74
2025-01-02 12:06:00,Air Conditioner,158.17,20.25,3202.94,3.2
2025-01-02 12:07:00,Microwave,208.83,21.18,4423.02,4.42
2025-01-02 12:08:00,Television,123.52,2.97,366.85,0.37
2025-01-02 12:09:00,Refrigerator,120.5,11.75,1415.88,1.42
2025-01-02 12:10:00,Television,238.03,24.05,5724.62,5.72
2025-01-02 12:11:00,Refrigerator,126.43,19.38,2450.21,2.45
2025-01-02 12:12:00,Air Conditioner,166.32,8.79,1461.95,1.46
2025-01-02 12:13:00,Air Conditioner,162.74,12.12,1972.41,1.97
2025-01-02 12:14:00,Washing Machina,166.35,20.94,3483.37,3.48
2025-01-02 12:15:00,Heater,229.76,25.67,5897.94,5.9
2025-01-02 12:16:00,Refrigerator,167.77,23.95,4018.09,4.02
2025-01-02 12:17:00,Heater,196.02,16.64,3261.77,3.26
2025-01-02 12:18:00,Refrigerator,208.4,26.02,5422.57,5.42
2025-01-02 12:19:00,Computer,131.09,27.65,3624.64,3.62
2025-01-02 12:20:00,Air Conditioner,219.26,5.0,1096.3,1.1
2025-01-02 12:21:00,Microwave,220.05,2.93,644.75,0.64
2025-01-02 12:22:00,Washing Machina,140.48,12.02,1688.57,1.69
2025-01-02 12:23:00,Fan,125.84,23.69,2981.15,2.98
2025-01-02 12:24:00,Computer,151.62,11.27,1708.76,1.71
2025-01-02 12:25:00,Television,229.22,18.02,4130.54,4.13
2025-01-02 12:26:00,Television,188.18,5.26,989.83,0.99
2025-01-02 12:27:00,Refrigerator,190.04,15.38,2922.82,2.92
2025-01-02 12:28:00,Air Conditioner,201.05,28.4,5709.82,5.71
2025-01-02 12:29:00,Heater,161.4,28.02,4522.43,4.52
2025-01-02 12:30:00,Air Conditioner,163.61,14.57,2383.8,2.38
2025-01-02 12:31:00,Refrigerator,206.01,17.82,3671.1,3.67
2025-01-02 12:32:00,Refrigerator,170.37,14.44,2460.14,2.46
2025-01-02 12:33:00,Refrigerator,233.64,24.94,5826.98,5.83
2025-01-02 12:34:00,Heater,196.56,14.7,2889.43,2.89
2025-01-02 12:35:00,Washing Machina,136.29,2.67,363.89,0.36
2025-01-02 12:36:00,Air Conditioner,198.22,12.45,2467.84,2.47
2025-01-02 12:37:00,Heater,209.75,5.96,1250.11,1.25
2025-01-02 12:38:00,Fan,183.73,0.73,134.12,0.13
2025-01-02 12:39:00,Refrigerator,190.19,13.45,2558.06,2.56
2025-01-02 12:40:00,Washing Machina,193.37,16.66,3221.54,3.22
2025-01-02 12:41:00,Washing Machina,233.14,2.53,589.84,0.59
2025-01-02 12:42:00,Air Conditioner,149.64,9.07,1357.23,1.36
2025-01-02 12:43:00,Refrigerator,214.49,18.55,3978.79,3.98
2025-01-02 12:44:00,Fan,110.41,2.14,236.28,0.24
2025-01-02 12:45:00,Computer,,27.85,4071.95,4.07
2025-01-02 12:46:00,Computer,131.68,22.63,2979.92,2.98
2025-01-02 12:47:00,Microwave,120.25,12.84,1544.01,1.54
2025-01-02 12:48:00,Fan,230.13,24.05,5534.63,5.53
2025-01-02 12:49:00,Fan,209.36,20.68,4329.56,4.33
2025-01-02 12:50:00,Computer,177.89,18.68,3322.99,3.32
2025-01-02 12:51:00,Television,167.76,3.4,570.38,0.57
2025-01-02 12:52:00,Television,122.01,24.75,3019.75,3.02
2025-01-02 12:53:00,Fan,210.91,10.55,2225.1,2.23
2025-01-02 12:54:00,Fan,120.65,6.19,746.82,0.75
2025-01-02 12:55:00,Computer,192.21,28.09,5399.18,5.4
2025-01-02 12:56:00,Microwave,156.2,0.92,143.7,0.14
2025-01-02 12:57:00,Fan,177.31,2.96,524.84,0.52
2025-01-02 12:58:00,Fan,114.6,2.04,233.78,0.23
2025-01-02 12:59:00,Refrigerator,188.09,21.86,4111.65,4.11
2025-01-02 13:00:00,Washing Machina,215.85,5.15,1111.63,1.11
2025-01-02 13:01:00,Washing Machina,138.26,29.57,4088.35,4.09
2025-01-02 13:02:00,Fan,111.29,29.39,3270.81,3.27
2025-01-02 13:03:00,Washing Machina,179.69,23.95,4303.58,4.3
2025-01-02 13:04:00,Television,131.8,26.51,3494.02,3.49
2025-01-02 13:05:00,Air Conditioner,231.93,29.09,6746.84,6.75
2025-01-02 13:06:00,Television,142.17,18.19,2586.07,2.59
2025-01-02 13:07:00,Computer,206.08,22.06,4546.12,4.55
2025-01-02 13:08:00,Refrigerator,124.83,16.69,2083.41,2.08
2025-01-02 13:09:00,Air Conditioner,121.95,2.39,291.46,0.29
2025-01-02 13:10:00,Air Conditioner,197.55,13.46,2659.02,2.66
2025-01-02 13:11:00,Washing Machina,144.92,0.65,94.2,0.09
2025-01-02 13:12:00,Computer,216.09,24.04,5194.8,5.19
2025-01-02 13:13:00,Fan,129.69,2.07,268.46,0.27
2025-01-02 13:14:00,Washing Machina,220.86,23.23,5130.58,5.13
2025-01-02 13:15:00,Computer,139.8,16.7,2334.66,2.33
2025-01-02 13:16:00,Air Conditioner,219.98,13.98,3075.32,3.08
2025-01-02 13:17:00,Refrigerator,182.54,17.52,3198.1,3.2
2025-01-02 13:18:00,Fan,176.82,18.97,3354.28,3.35
2025-01-02 13:19:00,Heater,148.18,27.27,4040.87,4.04
2025-01-02 13:20:00,Heater,215.41,9.7,2089.48,2.09
2025-01-02 13:21:00,Washing Machina,140.88,10.5,1479.24,1.48
2025-01-02 13:22:00,Computer,232.28,27.64,6420.22,6.42
2025-01-02 13:23:00,Washing Machina,234.63,24.59,5769.55,5.77
2025-01-02 13:24:00,Heater,195.0,6.19,1207.05,1.21
2025-01-02 13:25:00,Air Conditioner,160.89,6.3,1013.61,1.01
2025-01-02 13:26:00,Washing Machina,139.9,21.03,2942.1,2.94
2025-01-02 13:27:00,Television,156.98,26.87,4218.05,4.22
2025-01-02 13:28:00,Television,190.97,6.08,1161.1,1.16
2025-01-02 13:29:00,Washing Machina,126.39,29.93,3782.85,3.78
2025-01-02 13:30:00,Air Conditioner,228.0,28.01,6386.28,6.39
2025-01-02 13:31:00,Refrigerator,222.86,21.97,4896.23,4.9
2025-01-02 13:32:00,Television,201.7,16.02,3231.23,3.23
2025-01-02 13:33:00,Air Conditioner,146.88,11.38,1671.49,1.67
2025-01-02 13:34:00,Washing Machina,111.03,18.56,2060.72,2.06
2025-01-02 13:35:00,Air Conditioner,201.71,6.03,1216.31,1.22
2025-01-02 13:36:00,Television,186.57,27.73,5173.59,5.17
2025-01-02 13:37:00,Television,,8.8,1296.06,1.3
2025-01-02 13:38:00,Heater,232.98,1.09,253.95,0.25
2025-01-02 13:39:00,Microwave,145.43,17.03,2476.67,2.48
2025-01-02 13:40:00,Washing Machina,192.23,3.12,599.76,0.6
2025-01-02 13:41:00,Air Conditioner,206.24,10.42,2149.02,2.15
2025-01-02 13:42:00,Refrigerator,206.42,27.33,5641.46,5.64
2025-01-02 13:43:00,Refrigerator,192.95,9.25,1784.79,1.78
2025-01-02 13:44:00,Washing Machina,147.81,11.77,1739.72,1.74
2025-01-02 13:45:00,Television,127.2,11.03,1403.02,1.4
2025-01-02 13:46:00,Heater,208.3,19.98,4161.83,4.16
2025-01-02 13:47:00,Heater,182.93,26.9,4920.82,4.92
2025-01-02 13:48:00,Microwave,111.69,27.06,3022.33,3.02
2025-01-02 13:49:00,Refrigerator,227.39,15.46,3515.45,3.52
2025-01-02 13:50:00,Refrigerator,134.64,9.15,1231.96,1.23
2025-01-02 13:51:00,Air Conditioner,209.46,26.42,5533.93,5.53
2025-01-02 13:52:00,Microwave,171.67,17.31,2971.61,2.97
2025-01-02 13:53:00,Washing Machina,163.26,1.68,274.28,0.27
2025-01-02 13:54:00,Refrigerator,189.55,18.52,3510.47,3.51
2025-01-02 13:55:00,Computer,113.39,7.29,826.61,0.83
2025-01-02 13:56:00,Air Conditioner,238.75,24.35,5813.56,5.81
2025-01-02 13:57:00,Refrigerator,182.7,15.7,2868.39,2.87
2025-01-02 13:58:00,Computer,113.73,17.2,1956.16,1.96
2025-01-02 13:59:00,Refrigerator,130.71,13.56,1772.43,1.77
2025-01-02 14:00:00,Computer,166.91,20.91,3490.09,3.49
2025-01-02 14:01:00,Heater,128.86,9.67,1246.08,1.25
2025-01-02 14:02:00,Fan,137.13,12.4,1700.41,1.7
2025-01-02 14:03:00,Refrigerator,208.53,19.68,4103.87,4.1
2025-01-02 14:04:00,Washing Machina,160.43,29.94,4803.27,4.8
2025-01-02 14:05:00,Washing Machina,237.54,11.95,2838.6,2.84
2025-01-02 14:06:00,Fan,206.57,22.16,4577.59,4.58
2025-01-02 14:07:00,Computer,197.33,13.84,2731.05,2.73
2025-01-02 14:08:00,Heater,113.88,11.97,1363.14,1.36
2025-01-02 14:09:00,Fan,116.31,7.04,818.82,0.82
2025-01-02 14:10:00,Washing Machina,233.76,19.41,4537.28,4.54
2025-01-02 14:11:00,Microwave,230.59,25.18,5806.26,5.81
2025-01-02 14:12:00,Refrigerator,165.22,25.86,4272.59,4.27
2025-01-02 14:13:00,Microwave,133.13,21.21,2823.69,2.82
2025-01-02 14:14:00,Heater,155.95,10.05,1567.3,1.57
2025-01-02 14:15:00,Computer,116.97,24.52,2868.1,2.87
2025-01-02 14:16:00,Microwave,210.92,1.7,358.56,0.36
2025-01-02 14:17:00,Fan,218.91,1.49,326.18,0.33
2025-01-02 14:18:00,Refrigerator,140.18,21.95,3076.95,3.08
2025-01-02 14:19:00,Microwave,156.76,11.18,1752.58,1.75
2025-01-02 14:20:00,Heater,144.5,20.5,2962.25,2.96
2025-01-02 14:21:00,Microwave,198.13,12.32,2440.96,2.44
2025-01-02 14:22:00,Air Conditioner,230.65,10.46,2412.6,2.41
2025-01-02 14:23:00,Television,134.1,28.33,3799.05,3.8
2025-01-02 14:24:00,Washing Machina,162.37,21.11,3427.63,3.43
2025-01-02 14:25:00,Washing Machina,178.61,19.37,3459.68,3.46
2025-01-02 14:26:00,Air Conditioner,151.26,8.64,1306.89,1.31
2025-01-02 14:27:00,Fan,218.23,14.07,3070.5,3.07
2025-01-02 14:28:00,Microwave,157.98,28.2,4455.04,4.46
2025-01-02 14:29:00,Air Conditioner,203.38,22.88,4653.33,4.65
2025-01-02 14:30:00,Computer,175.78,23.62,4151.92,4.15
2025-01-02 14:31:00,Computer,140.35,29.75,4175.41,4.18
2025-01-02 14:32:00,Microwave,209.76,24.69,5178.97,5.18
2025-01-02 14:33:00,Microwave,185.15,11.16,2066.27,2.07
2025-01-02 14:34:00,Washing Machina,130.42,15.0,1956.3,1.96
2025-01-02 14:35:00,Refrigerator,144.68,18.38,2659.22,2.66
2025-01-02 14:36:00,Air Conditioner,155.56,28.08,4368.12,4.37
2025-01-02 14:37:00,Television,139.33,1.37,190.88,0.19
2025-01-02 14:38:00,Television,116.41,1.17,136.2,0.14
2025-01-02 14:39:00,Air Conditioner,215.36,5.91,1272.78,1.27
2025-01-02 14:40:00,Air Conditioner,229.93,6.17,1418.67,1.42
2025-01-02 14:41:00,Heater,177.85,23.87,4245.28,4.25
2025-01-02 14:42:00,Microwave,192.3,18.71,3597.93,3.6
2025-01-02 14:43:00,Fan,206.02,25.74,5302.95,5.3
2025-01-02 14:44:00,Microwave,199.12,11.23,2236.12,2.24
2025-01-02 14:45:00,Refrigerator,207.31,5.32,1102.89,1.1
2025-01-02 14:46:00,Washing Machina,134.44,23.17,3114.97,3.11
2025-01-02 14:47:00,Fan,209.15,2.42,506.14,0.51
2025-01-02 14:48:00,Microwave,166.06,11.11,1844.93,1.84
2025-01-02 14:49:00,Fan,175.66,14.41,2531.26,2.53
2025-01-02 14:50:00,Computer,206.61,2.59,535.12,0.54
2025-01-02 14:51:00,Microwave,152.1,4.87,740.73,0.74
2025-01-02 14:52:00,Refrigerator,140.45,9.75,1369.39,1.37
2025-01-02 14:53:00,Fan,235.02,20.55,4829.66,4.83
2025-01-02 14:54:00,Heater,182.85,19.59,3582.03,3.58
2025-01-02 14:55:00,Fan,216.0,13.99,3021.84,3.02
2025-01-02 14:56:00,Television,146.97,22.9,3365.61,3.37
2025-01-02 14:57:00,Washing Machina,216.34,21.48,4646.98,4.65
2025-01-02 14:58:00,Washing Machina,235.56,23.86,5620.46,5.62
2025-01-02 14:59:00,Washing Machina,149.35,6.07,906.55,0.91
2025-01-02 15:00:00,Computer,194.78,22.69,4419.56,4.42
2025-01-02 15:01:00,Television,188.34,21.88,4120.88,4.12
2025-01-02 15:02:00,Washing Machina,168.82,21.64,3653.26,3.65
2025-01-02 15:03:00,Microwave,149.53,14.64,2189.12,2.19
2025-01-02 15:04:00,Heater,179.6,25.06,4500.78,4.5
2025-01-02 15:05:00,Air Conditioner,163.03,17.54,2859.55,2.86
2025-01-02 15:06:00,Microwave,198.72,5.77,1146.61,1.15
2025-01-02 15:07:00,Air Conditioner,221.61,10.11,2240.48,2.24
2025-01-02 15:08:00,Heater,158.76,9.36,1485.99,1.49
2025-01-02 15:09:00,Refrigerator,227.81,28.65,6526.76,6.53
2025-01-02 15:10:00,Microwave,112.76,13.6,1533.54,1.53
2025-01-02 15:11:00,Washing Machina,148.6,5.04,748.94,0.75
2025-01-02 15:12:00,Computer,191.56,28.15,5392.41,5.39
2025-01-02 15:13:00,Microwave,234.42,8.03,1882.39,1.88
2025-01-02 15:14:00,Fan,189.16,24.62,4657.12,4.66
2025-01-02 15:15:00,Television,153.37,28.38,4352.64,4.35
2025-01-02 15:16:00,Heater,203.07,14.48,2940.45,2.94
2025-01-02 15:17:00,Heater,234.42,17.11,4010.93,4.01
2025-01-02 15:18:00,Fan,208.06,14.48,3012.71,3.01
2025-01-02 15:19:00,Microwave,169.23,13.38,2264.3,2.26
2025-01-02 15:20:00,Air Conditioner,226.11,26.87,6075.58,6.08
2025-01-02 15:21:00,Heater,133.01,20.77,2762.62,2.76
2025-01-02 15:22:00,Fan,207.05,18.61,3853.2,3.85
2025-01-02 15:23:00,Fan,192.51,17.66,3399.73,3.4
2025-01-02 15:24:00,Fan,137.37,13.29,1825.65,1.83
2025-01-02 15:25:00,Computer,222.68,29.31,6526.75,6.53
2025-01-02 15:26:00,Television,233.59,3.18,742.82,0.74
2025-01-02 15:27:00,Refrigerator,151.69,6.94,1052.73,1.05
2025-01-02 15:28:00,Washing Machina,197.07,10.8,2128.36,2.13
2025-01-02 15:29:00,Washing Machina,234.79,15.28,3587.59,3.59
2025-01-02 15:30:00,Computer,118.52,28.61,3390.86,3.39
2025-01-02 15:31:00,Computer,198.9,23.27,4628.4,4.63
2025-01-02 15:32:00,Microwave,149.81,16.15,2419.43,2.42
2025-01-02 15:33:00,Fan,218.98,4.88,1068.62,1.07
2025-01-02 15:34:00,Computer,225.54,25.96,5855.02,5.86
2025-01-02 15:35:00,Refrigerator,214.36,8.31,1781.33,1.78
2025-01-02 15:36:00,Heater,235.33,16.88,3972.37,3.97
2025-01-02 15:37:00,Fan,219.58,26.42,5801.3,5.8
2025-01-02 15:38:00,Refrigerator,236.45,21.22,5017.47,5.02
2025-01-02 15:39:00,Fan,210.27,10.0,2102.7,2.1
2025-01-02 15:40:00,Heater,238.36,26.83,6395.2,6.4
2025-01-02 15:41:00,Washing Machina,175.99,27.14,4776.37,4.78
2025-01-02 15:42:00,Washing Machina,128.46,26.77,3438.87,3.44
2025-01-02 15:43:00,Heater,222.23,7.13,1584.5,1.58
2025-01-02 15:44:00,Washing Machina,156.08,12.86,2007.19,2.01
2025-01-02 15:45:00,Television,112.7,17.89,2016.2,2.02
2025-01-02 15:46:00,Television,207.92,5.33,1108.21,1.11
2025-01-02 15:47:00,Air Conditioner,169.39,17.15,2905.04,2.91
2025-01-02 15:48:00,Fan,184.54,19.32,3565.31,3.57
2025-01-02 15:49:00,Television,202.39,21.88,4428.29,4.43
2025-01-02 15:50:00,Fan,123.58,16.96,2095.92,2.1
2025-01-02 15:51:00,Computer,113.22,11.34,1283.91,1.28
2025-01-02 15:52:00,Air Conditioner,189.82,6.84,1298.37,1.3
2025-01-02 15:53:00,Fan,229.71,5.14,1180.71,1.18
2025-01-02 15:54:00,Television,117.58,7.74,910.07,0.91
2025-01-02 15:55:00,Washing Machina,133.53,29.53,3943.14,3.94
2025-01-02 15:56:00,Television,156.49,17.01,2661.89,2.66
2025-01-02 15:57:00,Microwave,204.89,10.01,2050.95,2.05
2025-01-02 15:58:00,Heater,125.82,18.04,2269.79,2.27
2025-01-02 15:59:00,Fan,147.1,7.86,1156.21,1.16
2025-01-02 16:00:00,Computer,139.6,28.12,3925.55,3.93
2025-01-02 16:01:00,Fan,178.42,5.5,981.31,0.98
2025-01-02 16:02:00,Heater,165.96,29.38,4875.9,4.88
2025-01-02 16:03:00,Washing Machina,117.49,7.77,912.9,0.91
2025-01-02 16:04:00,Television,205.37,13.06,2682.13,2.68
2025-01-02 16:05:00,Computer,120.11,21.82,2620.8,2.62
2025-01-02 16:06:00,Microwave,163.95,22.52,3692.15,3.69
2025-01-02 16:07:00,Fan,120.65,2.92,352.3,0.35
2025-01-02 16:08:00,Fan,164.9,19.43,3204.01,3.2
2025-01-02 16:09:00,Heater,238.76,29.19,6969.4,6.97
2025-01-02 16:10:00,Television,161.07,13.22,2129.35,2.13
2025-01-02 16:11:00,Computer,221.42,4.91,1087.17,1.09
2025-01-02 16:12:00,Microwave,134.08,8.55,1146.38,1.15
2025-01-02 16:13:00,Refrigerator,152.28,13.92,2119.74,2.12
2025-01-02 16:14:00,Television,187.09,20.17,3773.61,3.77
2025-01-02 16:15:00,Washing Machina,213.78,29.6,6327.89,6.33
2025-01-02 16:16:00,Air Conditioner,123.7,12.22,1511.61,1.51
2025-01-02 16:17:00,Microwave,123.31,9.19,1133.22,1.13
2025-01-02 16:18:00,Refrigerator,178.71,28.72,5132.55,5.13
2025-01-02 16:19:00,Microwave,189.03,13.12,2480.07,2.48
2025-01-02 16:20:00,Fan,111.05,2.16,239.87,0.24
2025-01-02 16:21:00,Television,156.32,29.03,4537.97,4.54
2025-01-02 16:22:00,Refrigerator,165.69,20.62,3416.53,3.42
2025-01-02 16:23:00,Refrigerator,238.21,29.8,7098.66,7.1
2025-01-02 16:24:00,Heater,196.69,29.31,5764.98,5.76
2025-01-02 16:25:00,Computer,118.81,11.66,1385.32,1.39
2025-01-02 16:26:00,Heater,214.25,25.03,5362.68,5.36
2025-01-02 16:27:00,Fan,233.5,14.42,3367.07,3.37
2025-01-02 16:28:00,Heater,174.84,24.7,4318.55,4.32
2025-01-02 16:29:00,Fan,142.27,11.37,1617.61,1.62
2025-01-02 16:30:00,Washing Machina,141.44,4.35,615.26,0.62
2025-01-02 16:31:00,Computer,115.26,23.1,2662.51,2.66
2025-01-02 16:32:00,Heater,129.29,0.56,72.4,0.07
2025-01-02 16:33:00,Microwave,166.72,8.24,1373.77,1.37
2025-01-02 16:34:00,Washing Machina,159.13,25.13,3998.94,4.0
2025-01-02 16:35:00,Air Conditioner,238.09,2.45,583.32,0.58
2025-01-02 16:36:00,Washing Machina,153.39,27.98,4291.85,4.29
2025-01-02 16:37:00,Fan,113.54,16.08,1825.72,1.83
2025-01-02 16:38:00,Heater,140.24,24.65,3456.92,3.46
2025-01-02 16:39:00,Washing Machina,121.47,4.19,508.96,0.51
2025-01-02 16:40:00,Heater,162.75,27.37,4454.47,4.45
2025-01-02 16:41:00,Air Conditioner,169.51,15.07,2554.52,2.55
2025-01-02 16:42:00,Refrigerator,186.21,7.39,1376.09,1.38
2025-01-02 16:43:00,Microwave,163.62,18.53,3031.88,3.03
2025-01-02 16:44:00,Air Conditioner,133.69,26.89,3594.92,3.59
2025-01-02 16:45:00,Washing Machina,131.98,16.45,2171.07,2.17
2025-01-02 16:46:00,Microwave,150.15,25.39,3812.31,3.81
2025-01-02 16:47:00,Refrigerator,136.99,18.34,2512.4,2.51
2025-01-02 16:48:00,Television,192.32,11.96,2300.15,2.3
2025-01-02 16:49:00,Washing Machina,164.06,0.85,139.45,0.14
2025-01-02 16:50:00,Washing Machina,175.14,9.88,1730.38,1.73
2025-01-02 16:51:00,Refrigerator,172.13,7.18,1235.89,1.24
2025-01-02 16:52:00,Fan,168.16,22.06,3709.61,3.71
2025-01-02 16:53:00,Heater,140.82,17.29,2434.78,2.43
2025-01-02 16:54:00,Refrigerator,139.75,17.51,2447.02,2.45
2025-01-02 16:55:00,Heater,113.76,4.39,499.41,0.5
2025-01-02 16:56:00,Television,211.75,8.9,1884.58,1.88
2025-01-02 16:57:00,Air Conditioner,193.02,4.24,818.4,0.82
2025-01-02 16:58:00,Heater,221.84,12.38,2746.38,2.75
2025-01-02 16:59:00,Computer,222.06,1.32,293.12,0.29
2025-01-02 17:00:00,Heater,216.03,8.61,1860.02,1.86
2025-01-02 17:01:00,Heater,117.89,10.97,1293.25,1.29
2025-01-02 17:02:00,Fan,116.42,3.89,452.87,0.45
2025-01-02 17:03:00,Air Conditioner,207.51,20.29,4210.38,4.21
2025-01-02 17:04:00,Microwave,179.9,2.06,370.59,0.37
2025-01-02 17:05:00,Washing Machina,114.21,28.26,3227.57,3.23
2025-01-02 17:06:00,Computer,110.18,11.0,1211.98,1.21
2025-01-02 17:07:00,Television,220.17,27.74,6107.52,6.11
2025-01-02 17:08:00,Air Conditioner,156.85,29.58,4639.62,4.64
2025-01-02 17:09:00,Washing Machina,209.35,12.77,2673.4,2.67
2025-01-02 17:10:00,Computer,175.76,17.1,3005.5,3.01
2025-01-02 17:11:00,Refrigerator,122.48,7.96,974.94,0.97
2025-01-02 17:12:00,Microwave,158.12,21.78,3443.85,3.44
2025-01-02 17:13:00,Air Conditioner,136.15,11.18,1522.16,1.52
2025-01-02 17:14:00,Computer,175.8,1.03,181.07,0.18
2025-01-02 17:15:00,Computer,172.23,27.98,4819.0,4.82
2025-01-02 17:16:00,Fan,197.74,17.67,3494.07,3.49
2025-01-02 17:17:00,Heater,121.25,29.67,3597.49,3.6
2025-01-02 17:18:00,Heater,174.29,27.81,4847.0,4.85
2025-01-02 17:19:00,Microwave,201.37,26.71,5378.59,5.38
2025-01-02 17:20:00,Television,207.31,23.37,4844.83,4.84
2025-01-02 17:21:00,Fan,238.93,26.29,6281.47,6.28
2025-01-02 17:22:00,Air Conditioner,134.9,8.12,1095.39,1.1
2025-01-02 17:23:00,Refrigerator,131.59,11.17,1469.86,1.47
2025-01-02 17:24:00,Television,156.84,20.42,3202.67,3.2
2025-01-02 17:25:00,Television,229.12,3.13,717.15,0.72
2025-01-02 17:26:00,Washing Machina,153.69,22.88,3516.43,3.52
2025-01-02 17:27:00,Air Conditioner,197.47,18.02,3558.41,3.56
2025-01-02 17:28:00,Refrigerator,144.32,26.5,3824.48,3.82
2025-01-02 17:29:00,Computer,208.99,21.44,4480.75,4.48
2025-01-02 17:30:00,Refrigerator,215.48,5.62,1211.0,1.21
2025-01-02 17:31:00,Computer,196.88,19.05,3750.56,3.75
2025-01-02 17:32:00,Television,164.68,4.9,806.93,0.81
2025-01-02 17:33:00,Television,186.14,9.36,1742.27,1.74
2025-01-02 17:34:00,Fan,154.91,25.89,4010.62,4.01
2025-01-02 17:35:00,Refrigerator,221.8,14.38,3189.48,3.19
2025-01-02 17:36:00,Washing Machina,199.27,5.61,1117.9,1.12
2025-01-02 17:37:00,Heater,136.03,13.77,1873.13,1.87
2025-01-02 17:38:00,Computer,,15.2,2500.25,2.5
2025-01-02 17:39:00,Air Conditioner,150.23,24.04,3611.53,3.61
2025-01-02 17:40:00,Washing Machina,149.45,7.48,1117.89,1.12
2025-01-02 17:41:00,Television,214.15,15.33,3282.92,3.28
2025-01-02 17:42:00,Air Conditioner,190.72,23.7,4520.06,4.52
2025-01-02 17:43:00,Television,134.26,23.79,3194.05,3.19
2025-01-02 17:44:00,Fan,139.43,27.28,3803.65,3.8
2025-01-02 17:45:00,Television,207.28,4.71,976.29,0.98
2025-01-02 17:46:00,Washing Machina,116.65,3.58,417.61,0.42
2025-01-02 17:47:00,Heater,152.88,13.06,1996.61,2.0
2025-01-02 17:48:00,Heater,178.98,16.01,2865.47,2.87
2025-01-02 17:49:00,Fan,154.33,16.06,2478.54,2.48
2025-01-02 17:50:00,Air Conditioner,186.58,24.41,4554.42,4.55
2025-01-02 17:51:00,Computer,215.41,16.06,3459.48,3.46
2025-01-02 17:52:00,Refrigerator,146.93,12.61,1852.79,1.85
